col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
-0.23467954993247986,-2.8122901916503906,1.7695646286010742,0.12359809875488281,0.36591556668281555,-0.9616037011146545,2.432560920715332,0.8998608589172363,-0.32087242603302,0.8069311380386353
0.36491215229034424,-1.3665927648544312,1.4796156883239746,0.5511596202850342,0.5428062677383423,-0.6642912030220032,1.700594425201416,1.150664210319519,-0.5823748111724854,0.7023595571517944
0.9585014581680298,-1.5840175151824951,1.1277450323104858,0.48130178451538086,0.6993476748466492,-0.6415001153945923,1.440882921218872,0.01380353793501854,-0.5115801692008972,0.41478267312049866
0.5191811323165894,-0.2617107629776001,0.8996509313583374,0.14903466403484344,1.892808437347412,-1.062901496887207,1.315334439277649,-0.8921437859535217,-0.7173043489456177,-1.7521520853042603
2.0775575637817383,-0.6355851292610168,-0.469049870967865,2.758296489715576,1.8957459926605225,-2.2182178497314453,1.06489098072052,-5.098913192749023,-0.025803284719586372,-2.0460000038146973
1.777868390083313,-1.078394889831543,0.37619224190711975,-0.06643819063901901,1.4079113006591797,0.500201940536499,0.5509511828422546,-1.2675050497055054,-0.45739689469337463,-1.007744550704956
0.12319254875183105,-1.6595700979232788,0.5693378448486328,1.9645373821258545,0.5778207182884216,-0.400321364402771,3.394989490509033,-0.02867063134908676,0.33051633834838867,0.4111458659172058
1.6793792247772217,-0.9589167237281799,0.39399415254592896,2.324230909347534,1.2833858728408813,0.6009802222251892,-1.7739653587341309,-3.390716791152954,0.16475597023963928,0.46531233191490173
1.9599508047103882,-2.4041569232940674,-0.37958961725234985,1.1560782194137573,0.05487979203462601,-1.429178237915039,1.1549760103225708,0.48686453700065613,-1.1036957502365112,0.11311720311641693
0.905098557472229,-2.569941759109497,2.9961495399475098,0.9706223011016846,0.13804249465465546,0.047103870660066605,2.6998848915100098,-0.24705320596694946,-0.7571807503700256,0.3560875952243805
1.0562849044799805,-1.5355021953582764,0.5109416246414185,-2.231492519378662,1.5599628686904907,-0.6863223314285278,-2.1290500164031982,-2.344172954559326,-1.2247859239578247,-1.0196716785430908
-0.3028644323348999,-1.988993525505066,-1.4153451919555664,-2.042156457901001,-2.2945868968963623,-0.09919887036085129,0.7451241612434387,-1.0218743085861206,-0.37852829694747925,-1.1802570819854736
1.4341963529586792,-2.143881320953369,1.3461545705795288,0.6230525374412537,0.3995005488395691,1.1663748025894165,-1.5448503494262695,-1.9611091613769531,-0.6356922388076782,-1.6871376037597656
-2.1531643867492676,1.5129348039627075,-0.920678436756134,-4.2070112228393555,-0.2704440653324127,-3.323667287826538,2.4567220211029053,-0.17111186683177948,-2.788778305053711,-2.6654603481292725
0.4423133432865143,-2.439234972000122,-0.9104408621788025,2.51812481880188,0.6339370608329773,0.057632483541965485,0.5481237769126892,0.3470536470413208,-0.7000863552093506,0.8114137053489685
2.057366132736206,-0.4080445468425751,0.8865513205528259,1.303913950920105,1.1039546728134155,-2.0422253608703613,0.761188268661499,-0.3407193422317505,0.048484086990356445,-1.2807267904281616
-1.0764777660369873,-3.073197364807129,3.1106221675872803,0.7083190679550171,0.45135298371315,-3.7626116275787354,2.4022860527038574,0.028779884800314903,-0.008007001131772995,-1.3892163038253784
1.3107396364212036,0.25094175338745117,-0.3553987145423889,-0.8673340678215027,2.9082932472229004,-1.0443501472473145,0.02884230762720108,0.2445642501115799,-0.4824991822242737,-1.0081521272659302
0.8070105910301208,-0.9536044001579285,0.3396967053413391,0.6242548227310181,0.15077200531959534,0.6530516147613525,1.356384038925171,-0.6784068942070007,-1.2993258237838745,-1.3948653936386108
0.4950869679450989,0.4445001184940338,0.6450098752975464,5.4327826499938965,1.2252732515335083,1.8083691596984863,2.1314163208007812,-0.10666000843048096,-2.775310516357422,5.0417327880859375
-1.9466317892074585,-3.475313901901245,0.6366029977798462,-2.239703416824341,1.123308777809143,-2.8984086513519287,2.640166997909546,0.8967031240463257,-0.8096781373023987,0.5216490030288696
-1.7732325792312622,-0.6686512231826782,0.3186551034450531,-2.141451835632324,2.07080078125,-1.7933671474456787,0.2649916410446167,1.66815185546875,-1.5087848901748657,-0.4857003390789032
-2.59173846244812,-4.12446403503418,1.062116026878357,-2.020129919052124,1.2392759323120117,-2.808013677597046,2.262348175048828,1.5699652433395386,-0.7362831234931946,0.38746362924575806
1.0426838397979736,-2.692765712738037,1.724258542060852,0.299236536026001,0.4011441469192505,-2.4124317169189453,1.3545290231704712,0.45857474207878113,-0.6969633102416992,0.7975184917449951
-1.452775239944458,-1.854834794998169,2.2061173915863037,0.2857646942138672,1.3417208194732666,-1.967828631401062,2.6338422298431396,1.7529733180999756,-0.5271981954574585,-0.10055503249168396
0.7592409253120422,-2.0102109909057617,2.197988986968994,0.579008936882019,0.7209356427192688,-0.5090498924255371,2.169027090072632,1.3226174116134644,-0.9443373680114746,1.1592051982879639
1.419926643371582,-1.9091262817382812,0.5963110327720642,-0.34365540742874146,1.1151882410049438,-1.149411678314209,0.923180103302002,-0.4661768078804016,-1.2354437112808228,0.3007723391056061
-0.1703956574201584,-0.24127846956253052,0.05619021877646446,-1.8077425956726074,1.7831733226776123,-0.7779161334037781,-0.13609471917152405,0.5838003158569336,-1.827095866203308,-0.8565519452095032
-0.22552457451820374,-1.632947564125061,2.754786968231201,-0.7300763130187988,0.6865642666816711,-2.632012128829956,1.810253620147705,0.6535308361053467,-0.6715458035469055,-0.9316891431808472
-0.01577591896057129,-0.463573157787323,-0.44207918643951416,0.7045273184776306,2.343475580215454,-2.8304262161254883,1.6804208755493164,-0.6996515989303589,-0.4193297326564789,-0.8029335737228394
-0.8282158374786377,-0.9542204737663269,-0.1839292347431183,1.488262414932251,1.2677589654922485,-0.6917703747749329,0.485551655292511,-0.947718620300293,-0.455748587846756,-2.0658867359161377
0.10680245608091354,-0.9860790371894836,-1.1368294954299927,2.499880075454712,1.8696268796920776,0.13278336822986603,-0.09018876403570175,-0.8850352764129639,-0.20411761105060577,-0.3758009672164917
-1.9544460773468018,0.4247368574142456,-0.9975619316101074,-0.8520830869674683,4.519026756286621,-3.424227714538574,-0.025136496871709824,0.5769422650337219,0.21817556023597717,-2.3020870685577393
-0.8504220843315125,0.02307094819843769,-1.1726902723312378,-0.008372561074793339,1.6393399238586426,0.26936444640159607,1.5143030881881714,-1.5785787105560303,-0.21033832430839539,-0.5320428609848022
-0.422910213470459,-1.6974009275436401,-1.9992082118988037,2.4822075366973877,2.681605339050293,-1.5907686948776245,-0.48500877618789673,0.07367443293333054,1.283880352973938,0.6583592891693115
-0.10345163941383362,0.2731684148311615,1.1393060684204102,0.878739058971405,3.0617706775665283,-1.4371048212051392,-0.5469458103179932,0.6502485275268555,-1.1175545454025269,-1.180063009262085
2.097527503967285,2.1772007942199707,-1.2361125946044922,3.2383084297180176,0.4506070613861084,-1.9569075107574463,1.6439324617385864,-3.022710084915161,0.6982961893081665,1.2773094177246094
